predict,actual
0.919992983341217,1
0.919992983341217,1
0.9198043942451477,1
0.9198043942451477,1
0.9199411869049072,1
0.919992983341217,1
0.9199411869049072,1
0.8743637204170227,1
0.8743637204170227,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8823283314704895,1
0.8823283314704895,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8826730847358704,1
0.8823283314704895,1
0.8824095129966736,1
0.8824095129966736,1
0.8824095129966736,1
0.8824095129966736,1
0.882205605506897,1
0.8824095129966736,1
0.8824095129966736,1
0.8824095129966736,1
0.8824095129966736,1
0.8824095129966736,1
0.9599213004112244,1
0.8392367362976074,1
0.970903754234314,1
0.9622922539710999,1
0.9696285128593445,1
0.9174559116363525,1
0.9174559116363525,1
0.9174559116363525,1
0.9626727104187012,1
0.9349697828292847,1
0.9675347208976746,1
0.979458212852478,1
0.9433066248893738,0
0.9636216163635254,1
0.9540764093399048,1
0.962543249130249,1
0.9876796007156372,1
0.9794612526893616,1
0.9794612526893616,1
0.9585859179496765,1
0.9588836431503296,1
0.9588769674301147,1
0.9588836431503296,1
0.958102285861969,1
0.9836957454681396,1
0.7871039509773254,1
0.9385522603988647,1
0.766124963760376,1
0.9453890919685364,1
0.9103618860244751,1
0.911740243434906,1
0.9827179908752441,1
0.7369514107704163,1
0.7239616513252258,1
0.489122211933136,1
0.9689669609069824,1
0.6645790338516235,1
0.9139541387557983,1
0.8734023571014404,1
0.8889477252960205,1
0.8888900279998779,1
0.8889186978340149,1
0.9886447191238403,1
0.9844749569892883,1
0.901384711265564,0
0.9458054900169373,1
0.9121125936508179,0
0.9272743463516235,0
0.9730368256568909,1
0.9883617758750916,1
0.9889695048332214,1
0.9698626399040222,1
0.9668861031532288,1
0.9459078907966614,1
0.9902347922325134,1
0.9984180927276611,1
0.9979346394538879,1
0.9959167838096619,1
0.995652973651886,0
0.9975637793540955,1
0.9058454632759094,1
0.9299207925796509,1
0.9343867301940918,1
0.8772319555282593,1
0.6402980089187622,0
0.9982978701591492,0
0.9947536587715149,0
0.9710755348205566,0
0.93802809715271,0
0.9977632761001587,1
0.9977253675460815,1
0.9678335189819336,0
0.9575562477111816,1
0.9735596776008606,1
0.9805734157562256,0
0.9044901728630066,1
0.9585184454917908,1
0.9548174738883972,1
0.9552296996116638,1
0.9569136500358582,1
0.9552296996116638,1
0.9548174738883972,1
0.9552296996116638,1
0.9548174738883972,1
0.9552296996116638,1
0.9548174738883972,1
0.9552296996116638,1
0.9569136500358582,1
0.9548174738883972,1
0.9552296996116638,1
0.9548174738883972,1
0.9552296996116638,1
0.9548174738883972,1
0.9548174738883972,1
0.9549228549003601,1
0.9569136500358582,1
0.9548174738883972,1
0.9552296996116638,1
0.9548174738883972,1
0.9552296996116638,1
0.9569136500358582,1
0.9548174738883972,1
0.9561434984207153,1
0.9881128072738647,1
0.9905970692634583,1
0.9877402782440186,1
0.9858291149139404,1
0.8923896551132202,1
0.9953680634498596,1
0.9724288582801819,1
0.9899335503578186,1
0.9523980021476746,1
0.970986545085907,1
0.9981869459152222,1
0.9707886576652527,0
0.9775963425636292,1
0.9953499436378479,1
0.959206223487854,1
0.9582038521766663,1
0.997604250907898,1
0.9887760281562805,1
0.577381432056427,0
0.9933460354804993,1
0.9824478030204773,1
0.9878285527229309,1
0.9958055019378662,1
0.9780663847923279,1
0,1
0.9117917418479919,1
0.9155612587928772,1
0.9075751304626465,1
0.9422442317008972,1
0.9667084217071533,1
0.8764892220497131,1
0.9825357794761658,1
0.9494223594665527,1
0.9848859310150146,1
0.9956832528114319,0
0.9911792278289795,0
0.8011975884437561,0
0.9536861181259155,1
0.9694544672966003,1
0.9690443873405457,1
0.9640427827835083,1
0.9376574754714966,1
0.6366599798202515,1
0.9010675549507141,0
0.9679405689239502,1
0.9363073110580444,1
0.9348776340484619,1
0.9914771318435669,1
0,1
0.9925021529197693,1
0.9888828992843628,1
0.9785548448562622,1
0.9899231791496277,1
0.9908425807952881,1
0.9291574358940125,1
0.9866653680801392,1
0.9889095425605774,1
0.9479240775108337,1
0.20946691930294037,0
0.9950768351554871,1
0.9903749823570251,1
0.9997499585151672,1
0.9701382517814636,0
0.9994292855262756,1
0.8850089311599731,1
0.9656623005867004,1
0.9353347420692444,0
0.9758315086364746,0
0.9665960073471069,1
0.9992150068283081,1
0.960045337677002,0
0.6508184671401978,1
0.942482590675354,0
0.9434203505516052,0
0.942482590675354,0
0.9439066052436829,0
0.942482590675354,0
0.9439066052436829,0
0.942482590675354,0
0.9435460567474365,0
0.942482590675354,0
0.4819171726703644,1
0.4819171726703644,1
0.4819171726703644,1
0.4819171726703644,1
0.4819171726703644,1
0.8179429769515991,0
0.9287606477737427,1
0.8344814777374268,1
0.9196344017982483,1
0,1
0.8559241890907288,1
0.9270833134651184,1
0.9260109663009644,1
0.92453932762146,1
0.9063908457756042,1
0.9582026600837708,1
0.9728966951370239,1
0.9772054553031921,1
0.9989874362945557,1
0.9984602332115173,1
0.9977303147315979,1
0.9982082843780518,1
0.9631844758987427,1
0.9743044376373291,1
0.9717747569084167,1
0.9480341672897339,1
0.6829015612602234,1
0.6829016804695129,1
0.9633691906929016,1
0.9387751221656799,1
0.9213899970054626,0
0.9636237025260925,1
0.9944479465484619,1
0.7769312858581543,0
0.9968203902244568,1
0.9827503561973572,1
0.9710709452629089,1
0.9221056699752808,1
0.9221056699752808,1
0.9275949597358704,0
0.97556471824646,1
0.9435628056526184,1
0.9607152342796326,0
0.9496105313301086,1
0.9355261921882629,1
0.939079761505127,1
0.9775100946426392,0
0.9910455346107483,0
0.9829670786857605,1
0.8781707882881165,1
0.9279406070709229,1
0.9710736274719238,1
0.9372205138206482,1
0.9671506881713867,0
0.9637928605079651,0
0.9671506881713867,0
0.9653223752975464,0
0.9637928605079651,0
0.9671506881713867,0
0.9671506881713867,0
0.9637928605079651,0
0.9671506881713867,0
0.9773557782173157,0
0.9626989364624023,1
0.9213030338287354,1
0.9289292693138123,1
0.8807158470153809,0
0.935448169708252,0
0.8955612778663635,1
0.9348741769790649,0
0.887710452079773,1
0.9099751114845276,1
0.9695224761962891,0
0.9722656607627869,0
0.9564560055732727,1
